"nrricode","year","forest","count","count1","count2","count3","count.add","samples","ave","abbrev","forestN"
721,2006,9020,2,2,0,0,2,388,0.00515463917525773,"HOWR","Chequamegon"
721,2012,9030,0,0,0,0,1,362,0,"HOWR","Chippewa"
721,2009,9020,1,1,0,0,1,381,0.0026246719160105,"HOWR","Chequamegon"
721,2007,9030,8,5,2,1,8,389,0.0205655526992288,"HOWR","Chippewa"
721,2005,9020,12,5,5,2,12,383,0.031331592689295,"HOWR","Chequamegon"
721,2004,9020,4,2,0,2,4,381,0.010498687664042,"HOWR","Chequamegon"
721,2003,9020,11,6,2,3,11,387,0.0284237726098191,"HOWR","Chequamegon"
721,2009,9090,0,0,0,0,1,553,0,"HOWR","Superior"
721,2001,9030,4,2,0,2,4,390,0.0102564102564103,"HOWR","Chippewa"
721,2006,9030,2,1,0,1,2,391,0.0051150895140665,"HOWR","Chippewa"
721,2008,9020,11,9,2,0,11,380,0.0289473684210526,"HOWR","Chequamegon"
722,1997,9020,76,53,15,8,76,390,0.194871794871795,"WIWR","Chequamegon"
722,2011,9090,153,96,24,33,153,538,0.284386617100372,"WIWR","Superior"
722,2009,9090,247,171,30,46,247,553,0.446654611211573,"WIWR","Superior"
722,2004,9090,134,95,13,26,134,470,0.285106382978723,"WIWR","Superior"
722,1996,9030,105,80,10,15,105,391,0.268542199488491,"WIWR","Chippewa"
722,2006,9020,54,37,7,10,54,388,0.139175257731959,"WIWR","Chequamegon"
722,1996,9020,64,39,16,9,64,391,0.163682864450128,"WIWR","Chequamegon"
722,2012,9090,163,112,28,23,163,556,0.293165467625899,"WIWR","Superior"
722,2002,9090,156,113,18,25,156,489,0.319018404907975,"WIWR","Superior"
722,2000,9030,76,54,9,13,76,393,0.193384223918575,"WIWR","Chippewa"
722,1999,9030,107,79,11,17,107,396,0.27020202020202,"WIWR","Chippewa"
722,2008,9020,92,61,14,17,92,380,0.242105263157895,"WIWR","Chequamegon"
722,2002,9020,95,73,10,12,95,390,0.243589743589744,"WIWR","Chequamegon"
722,2013,9030,77,58,9,10,77,390,0.197435897435897,"WIWR","Chippewa"
722,2007,9090,195,128,25,42,195,487,0.40041067761807,"WIWR","Superior"
722,2012,9030,77,56,6,15,77,362,0.212707182320442,"WIWR","Chippewa"
722,2005,9090,231,174,17,40,231,485,0.476288659793814,"WIWR","Superior"
722,2006,9030,70,49,11,10,70,391,0.179028132992327,"WIWR","Chippewa"
722,1998,9090,189,124,35,30,189,486,0.388888888888889,"WIWR","Superior"
722,2009,9030,91,65,11,15,91,390,0.233333333333333,"WIWR","Chippewa"
722,2013,9090,193,140,19,34,193,563,0.342806394316163,"WIWR","Superior"
722,2007,9030,50,27,13,10,50,389,0.12853470437018,"WIWR","Chippewa"
722,1997,9030,89,57,15,17,89,393,0.2264631043257,"WIWR","Chippewa"
722,2003,9020,52,35,5,12,52,387,0.134366925064599,"WIWR","Chequamegon"
722,2010,9020,52,30,8,14,52,361,0.14404432132964,"WIWR","Chequamegon"
722,1997,9090,113,88,10,15,113,487,0.232032854209446,"WIWR","Superior"
722,2004,9020,70,46,13,11,70,381,0.183727034120735,"WIWR","Chequamegon"
722,1996,9090,106,75,18,13,106,482,0.219917012448133,"WIWR","Superior"
722,1995,9090,162,131,19,12,162,488,0.331967213114754,"WIWR","Superior"
722,2010,9090,233,172,22,39,233,535,0.435514018691589,"WIWR","Superior"
722,2003,9090,99,74,14,11,99,491,0.20162932790224,"WIWR","Superior"
722,2008,9030,78,55,10,13,78,361,0.21606648199446,"WIWR","Chippewa"
722,2000,9020,72,55,8,9,72,375,0.192,"WIWR","Chequamegon"
722,2007,9020,48,33,4,11,48,378,0.126984126984127,"WIWR","Chequamegon"
722,2009,9020,65,44,13,8,65,381,0.170603674540682,"WIWR","Chequamegon"
722,2008,9090,259,189,21,49,259,557,0.464991023339318,"WIWR","Superior"
722,2004,9030,115,73,14,28,115,395,0.291139240506329,"WIWR","Chippewa"
722,1995,9020,64,45,11,8,64,385,0.166233766233766,"WIWR","Chequamegon"
722,2000,9090,163,112,15,36,163,484,0.336776859504132,"WIWR","Superior"
722,2001,9030,69,50,9,10,69,390,0.176923076923077,"WIWR","Chippewa"
722,2002,9030,71,59,3,9,71,393,0.180661577608142,"WIWR","Chippewa"
722,2010,9030,63,43,8,12,63,350,0.18,"WIWR","Chippewa"
722,1995,9030,91,71,8,12,91,390,0.233333333333333,"WIWR","Chippewa"
722,1999,9090,140,97,17,26,140,487,0.287474332648871,"WIWR","Superior"
722,2011,9030,47,30,8,9,47,383,0.122715404699739,"WIWR","Chippewa"
722,2005,9020,69,44,9,16,69,383,0.180156657963446,"WIWR","Chequamegon"
722,2001,9090,169,121,26,22,169,491,0.344195519348269,"WIWR","Superior"
722,1998,9030,125,88,14,23,125,383,0.326370757180157,"WIWR","Chippewa"
722,2001,9020,65,46,5,14,65,389,0.167095115681234,"WIWR","Chequamegon"
722,2006,9090,134,102,13,19,134,475,0.282105263157895,"WIWR","Superior"
722,1998,9020,106,66,18,22,106,387,0.27390180878553,"WIWR","Chequamegon"
722,2005,9030,76,57,3,16,76,389,0.195372750642674,"WIWR","Chippewa"
722,1999,9020,56,33,7,16,56,385,0.145454545454545,"WIWR","Chequamegon"
722,2003,9030,58,40,7,11,58,393,0.147582697201018,"WIWR","Chippewa"
726,1999,9030,21,13,3,5,21,396,0.053030303030303,"BRCR","Chippewa"
726,1997,9090,4,2,1,1,4,487,0.0082135523613963,"BRCR","Superior"
726,2004,9030,50,20,7,23,50,395,0.126582278481013,"BRCR","Chippewa"
726,2002,9090,40,17,8,15,40,489,0.081799591002045,"BRCR","Superior"
726,2011,9090,17,10,3,4,17,538,0.0315985130111524,"BRCR","Superior"
726,2013,9090,38,17,6,15,38,563,0.0674955595026643,"BRCR","Superior"
726,2001,9030,24,16,2,6,24,390,0.0615384615384615,"BRCR","Chippewa"
726,2004,9090,35,16,8,11,35,470,0.074468085106383,"BRCR","Superior"
726,2006,9020,47,32,7,8,47,388,0.121134020618557,"BRCR","Chequamegon"
726,2003,9020,38,15,8,15,38,387,0.0981912144702842,"BRCR","Chequamegon"
726,2008,9020,34,9,6,19,34,380,0.0894736842105263,"BRCR","Chequamegon"
726,1997,9030,32,12,3,17,32,393,0.0814249363867685,"BRCR","Chippewa"
726,2006,9030,49,36,4,9,49,391,0.125319693094629,"BRCR","Chippewa"
726,2009,9030,48,30,7,11,48,390,0.123076923076923,"BRCR","Chippewa"
726,2012,9090,32,12,8,12,32,556,0.0575539568345324,"BRCR","Superior"
726,2012,9030,21,10,3,8,21,362,0.0580110497237569,"BRCR","Chippewa"
726,2009,9090,26,14,4,8,26,553,0.0470162748643761,"BRCR","Superior"
726,2002,9030,34,19,7,8,34,393,0.0865139949109415,"BRCR","Chippewa"
726,2001,9020,33,9,4,20,33,389,0.0848329048843188,"BRCR","Chequamegon"
726,1996,9090,29,16,3,10,29,482,0.0601659751037344,"BRCR","Superior"
726,1999,9020,22,14,2,6,22,385,0.0571428571428571,"BRCR","Chequamegon"
726,1999,9090,23,15,5,3,23,487,0.0472279260780287,"BRCR","Superior"
726,1998,9090,68,32,9,27,68,486,0.139917695473251,"BRCR","Superior"
726,2007,9030,40,20,9,11,40,389,0.102827763496144,"BRCR","Chippewa"
726,2003,9090,43,24,6,13,43,491,0.0875763747454175,"BRCR","Superior"
726,2000,9090,47,28,8,11,47,484,0.0971074380165289,"BRCR","Superior"
726,2009,9020,14,7,1,6,14,381,0.036745406824147,"BRCR","Chequamegon"
726,2007,9090,59,34,10,15,59,487,0.121149897330595,"BRCR","Superior"
726,2010,9090,53,20,14,19,53,535,0.0990654205607477,"BRCR","Superior"
726,2005,9090,79,37,17,25,79,485,0.162886597938144,"BRCR","Superior"
726,2002,9020,39,18,8,13,39,390,0.1,"BRCR","Chequamegon"
726,2004,9020,23,11,8,4,23,381,0.0603674540682415,"BRCR","Chequamegon"
726,1995,9030,38,19,8,11,38,390,0.0974358974358974,"BRCR","Chippewa"
726,1995,9020,34,18,6,10,34,385,0.0883116883116883,"BRCR","Chequamegon"
726,2000,9020,18,11,2,5,18,375,0.048,"BRCR","Chequamegon"
726,2000,9030,29,16,4,9,29,393,0.0737913486005089,"BRCR","Chippewa"
726,1995,9090,43,24,9,10,43,488,0.0881147540983607,"BRCR","Superior"
726,2013,9030,45,18,11,16,45,390,0.115384615384615,"BRCR","Chippewa"
726,1996,9020,35,18,8,9,35,391,0.0895140664961637,"BRCR","Chequamegon"
726,2010,9020,25,16,5,4,25,361,0.0692520775623269,"BRCR","Chequamegon"
726,2005,9020,52,26,5,21,52,383,0.135770234986945,"BRCR","Chequamegon"
726,2010,9030,30,16,5,9,30,350,0.0857142857142857,"BRCR","Chippewa"
726,1998,9020,69,29,13,27,69,387,0.178294573643411,"BRCR","Chequamegon"
726,2007,9020,36,18,4,14,36,378,0.0952380952380952,"BRCR","Chequamegon"
726,2008,9090,52,25,10,17,52,557,0.0933572710951526,"BRCR","Superior"
726,2001,9090,20,12,2,6,20,491,0.0407331975560081,"BRCR","Superior"
726,2008,9030,52,25,9,18,52,361,0.14404432132964,"BRCR","Chippewa"
726,2006,9090,41,21,11,9,41,475,0.0863157894736842,"BRCR","Superior"
726,2005,9030,53,30,4,19,53,389,0.136246786632391,"BRCR","Chippewa"
726,1996,9030,58,33,5,20,58,391,0.148337595907928,"BRCR","Chippewa"
726,1997,9020,14,6,1,7,14,390,0.0358974358974359,"BRCR","Chequamegon"
726,1998,9030,55,23,10,22,55,383,0.143603133159269,"BRCR","Chippewa"
726,2003,9030,25,13,4,8,25,393,0.0636132315521628,"BRCR","Chippewa"
726,2011,9030,11,7,2,2,11,383,0.0287206266318538,"BRCR","Chippewa"
727,2000,9030,61,40,5,16,61,393,0.155216284987277,"WBNU","Chippewa"
727,2007,9090,0,0,0,0,1,487,0,"WBNU","Superior"
727,2005,9030,37,17,4,16,37,389,0.0951156812339332,"WBNU","Chippewa"
727,2009,9030,36,21,5,10,36,390,0.0923076923076923,"WBNU","Chippewa"
727,2005,9020,13,5,1,7,13,383,0.0339425587467363,"WBNU","Chequamegon"
727,2011,9090,2,1,0,1,2,538,0.00371747211895911,"WBNU","Superior"
727,2005,9090,4,1,0,3,4,485,0.00824742268041237,"WBNU","Superior"
727,2008,9090,8,3,2,3,8,557,0.0143626570915619,"WBNU","Superior"
727,1996,9020,15,7,4,4,15,391,0.0383631713554987,"WBNU","Chequamegon"
727,2010,9090,11,4,0,7,11,535,0.0205607476635514,"WBNU","Superior"
727,2013,9030,5,0,1,4,5,390,0.0128205128205128,"WBNU","Chippewa"
727,2008,9030,21,10,3,8,21,361,0.0581717451523546,"WBNU","Chippewa"
727,1996,9090,6,2,3,1,6,482,0.012448132780083,"WBNU","Superior"
727,2006,9020,27,9,8,10,27,388,0.0695876288659794,"WBNU","Chequamegon"
727,1995,9030,11,5,2,4,11,390,0.0282051282051282,"WBNU","Chippewa"
727,2004,9090,3,0,3,0,3,470,0.00638297872340425,"WBNU","Superior"
727,1997,9020,17,7,3,7,17,390,0.0435897435897436,"WBNU","Chequamegon"
727,1995,9020,20,12,4,4,20,385,0.051948051948052,"WBNU","Chequamegon"
727,1998,9030,74,39,17,18,74,383,0.193211488250653,"WBNU","Chippewa"
727,2001,9020,17,12,0,5,17,389,0.0437017994858612,"WBNU","Chequamegon"
727,2009,9020,25,12,4,9,25,381,0.0656167979002625,"WBNU","Chequamegon"
727,1999,9020,22,9,4,9,22,385,0.0571428571428571,"WBNU","Chequamegon"
727,2007,9030,44,17,8,19,44,389,0.113110539845758,"WBNU","Chippewa"
727,2012,9090,54,23,11,20,54,556,0.0971223021582734,"WBNU","Superior"
727,2008,9020,19,6,2,11,19,380,0.05,"WBNU","Chequamegon"
727,2009,9090,14,7,2,5,14,553,0.0253164556962025,"WBNU","Superior"
727,2011,9030,9,5,0,4,9,383,0.0234986945169713,"WBNU","Chippewa"
727,2002,9090,3,1,0,2,3,489,0.00613496932515337,"WBNU","Superior"
727,2012,9030,42,20,6,16,42,362,0.116022099447514,"WBNU","Chippewa"
727,2001,9090,1,1,0,0,1,491,0.00203665987780041,"WBNU","Superior"
727,2013,9090,6,2,0,4,6,563,0.0106571936056838,"WBNU","Superior"
727,2007,9020,15,6,3,6,15,378,0.0396825396825397,"WBNU","Chequamegon"
727,2000,9020,30,12,4,14,30,375,0.08,"WBNU","Chequamegon"
727,2010,9020,40,18,13,9,40,361,0.110803324099723,"WBNU","Chequamegon"
727,2003,9030,30,18,6,6,30,393,0.0763358778625954,"WBNU","Chippewa"
727,1997,9030,14,7,2,5,14,393,0.0356234096692112,"WBNU","Chippewa"
727,2004,9030,23,10,7,6,23,395,0.0582278481012658,"WBNU","Chippewa"
727,2003,9020,36,17,5,14,36,387,0.0930232558139535,"WBNU","Chequamegon"
727,1999,9090,0,0,0,0,1,487,0,"WBNU","Superior"
727,2001,9030,14,6,4,4,14,390,0.0358974358974359,"WBNU","Chippewa"
727,1995,9090,1,1,0,0,1,488,0.00204918032786885,"WBNU","Superior"
727,2004,9020,17,8,1,8,17,381,0.0446194225721785,"WBNU","Chequamegon"
727,2006,9090,3,1,0,2,3,475,0.00631578947368421,"WBNU","Superior"
727,2006,9030,48,20,10,18,48,391,0.122762148337596,"WBNU","Chippewa"
727,2000,9090,5,2,2,1,5,484,0.0103305785123967,"WBNU","Superior"
727,1997,9090,3,2,1,0,3,487,0.00616016427104723,"WBNU","Superior"
727,2002,9030,19,7,3,9,19,393,0.0483460559796438,"WBNU","Chippewa"
727,2003,9090,13,9,2,2,13,491,0.0264765784114053,"WBNU","Superior"
727,1998,9020,32,11,9,12,32,387,0.082687338501292,"WBNU","Chequamegon"
727,2002,9020,27,14,6,7,27,390,0.0692307692307692,"WBNU","Chequamegon"
727,1996,9030,5,4,0,1,5,391,0.0127877237851662,"WBNU","Chippewa"
727,2010,9030,27,13,5,9,27,350,0.0771428571428571,"WBNU","Chippewa"
727,1998,9090,1,0,0,1,1,486,0.00205761316872428,"WBNU","Superior"
727,1999,9030,31,17,6,8,31,396,0.0782828282828283,"WBNU","Chippewa"
728,1999,9030,72,43,18,11,72,396,0.181818181818182,"RBNU","Chippewa"
728,2011,9030,107,62,19,26,107,383,0.279373368146214,"RBNU","Chippewa"
728,1997,9090,112,41,23,48,112,487,0.229979466119097,"RBNU","Superior"
728,2013,9030,83,42,11,30,83,390,0.212820512820513,"RBNU","Chippewa"
728,2009,9030,134,55,23,56,134,390,0.343589743589744,"RBNU","Chippewa"
728,2004,9090,123,53,28,42,123,470,0.261702127659574,"RBNU","Superior"
728,1996,9020,34,20,4,10,34,391,0.0869565217391304,"RBNU","Chequamegon"
728,2001,9020,47,24,4,19,47,389,0.120822622107969,"RBNU","Chequamegon"
728,2012,9090,162,88,33,41,162,556,0.29136690647482,"RBNU","Superior"
728,2012,9030,233,118,38,77,233,362,0.643646408839779,"RBNU","Chippewa"
728,2010,9020,92,44,18,30,92,361,0.254847645429363,"RBNU","Chequamegon"
728,2000,9090,62,29,11,22,62,484,0.128099173553719,"RBNU","Superior"
728,1998,9020,32,22,4,6,32,387,0.082687338501292,"RBNU","Chequamegon"
728,2007,9090,173,73,32,68,173,487,0.35523613963039,"RBNU","Superior"
728,2009,9020,119,47,22,50,119,381,0.312335958005249,"RBNU","Chequamegon"
728,2002,9090,54,25,5,24,54,489,0.110429447852761,"RBNU","Superior"
728,2004,9020,82,38,13,31,82,381,0.215223097112861,"RBNU","Chequamegon"
728,1999,9090,69,37,17,15,69,487,0.141683778234086,"RBNU","Superior"
728,2003,9030,71,44,2,25,71,393,0.180661577608142,"RBNU","Chippewa"
728,2010,9090,104,47,20,37,104,535,0.194392523364486,"RBNU","Superior"
728,2009,9090,260,115,42,103,260,553,0.470162748643761,"RBNU","Superior"
728,2006,9090,160,82,24,54,160,475,0.336842105263158,"RBNU","Superior"
728,2008,9020,80,37,16,27,80,380,0.210526315789474,"RBNU","Chequamegon"
728,2004,9030,108,54,21,33,108,395,0.273417721518987,"RBNU","Chippewa"
728,2007,9030,147,58,29,60,147,389,0.377892030848329,"RBNU","Chippewa"
728,1999,9020,59,28,10,21,59,385,0.153246753246753,"RBNU","Chequamegon"
728,2005,9020,43,20,9,14,43,383,0.112271540469974,"RBNU","Chequamegon"
728,2008,9090,166,73,30,63,166,557,0.29802513464991,"RBNU","Superior"
728,2000,9020,46,25,8,13,46,375,0.122666666666667,"RBNU","Chequamegon"
728,2002,9030,33,21,4,8,33,393,0.083969465648855,"RBNU","Chippewa"
728,2003,9020,60,28,10,22,60,387,0.155038759689922,"RBNU","Chequamegon"
728,2008,9030,68,30,13,25,68,361,0.188365650969529,"RBNU","Chippewa"
728,2005,9090,58,27,13,18,58,485,0.119587628865979,"RBNU","Superior"
728,1995,9090,84,36,19,29,84,488,0.172131147540984,"RBNU","Superior"
728,2011,9090,150,65,33,52,150,538,0.278810408921933,"RBNU","Superior"
728,1996,9030,26,5,8,13,26,391,0.0664961636828645,"RBNU","Chippewa"
728,2006,9020,102,47,17,38,102,388,0.262886597938144,"RBNU","Chequamegon"
728,1998,9090,56,21,9,26,56,486,0.11522633744856,"RBNU","Superior"
728,2001,9030,87,49,17,21,87,390,0.223076923076923,"RBNU","Chippewa"
728,1997,9020,44,24,4,16,44,390,0.112820512820513,"RBNU","Chequamegon"
728,2005,9030,74,37,14,23,74,389,0.190231362467866,"RBNU","Chippewa"
728,1997,9030,72,27,12,33,72,393,0.183206106870229,"RBNU","Chippewa"
728,2013,9090,183,97,29,57,183,563,0.325044404973357,"RBNU","Superior"
728,2007,9020,93,40,16,37,93,378,0.246031746031746,"RBNU","Chequamegon"
728,2000,9030,65,36,12,17,65,393,0.165394402035623,"RBNU","Chippewa"
728,2003,9090,120,77,11,32,120,491,0.244399185336049,"RBNU","Superior"
728,2001,9090,125,66,24,35,125,491,0.254582484725051,"RBNU","Superior"
728,2006,9030,145,71,25,49,145,391,0.370843989769821,"RBNU","Chippewa"
728,2010,9030,85,44,16,25,85,350,0.242857142857143,"RBNU","Chippewa"
728,1995,9030,48,24,9,15,48,390,0.123076923076923,"RBNU","Chippewa"
728,2002,9020,36,14,6,16,36,390,0.0923076923076923,"RBNU","Chequamegon"
728,1995,9020,60,30,13,17,60,385,0.155844155844156,"RBNU","Chequamegon"
728,1998,9030,23,15,2,6,23,383,0.0600522193211488,"RBNU","Chippewa"
728,1996,9090,40,19,10,11,40,482,0.0829875518672199,"RBNU","Superior"
735,2002,9090,147,75,24,48,147,489,0.300613496932515,"BCCH","Superior"
735,2003,9020,191,107,34,50,191,387,0.493540051679587,"BCCH","Chequamegon"
735,2012,9090,114,67,13,34,114,556,0.205035971223022,"BCCH","Superior"
735,2013,9090,83,33,13,37,83,563,0.147424511545293,"BCCH","Superior"
735,2007,9090,108,46,24,38,108,487,0.2217659137577,"BCCH","Superior"
735,1999,9030,66,32,15,19,66,396,0.166666666666667,"BCCH","Chippewa"
735,1996,9020,69,31,18,20,69,391,0.176470588235294,"BCCH","Chequamegon"
735,2006,9030,159,92,24,43,159,391,0.406649616368286,"BCCH","Chippewa"
735,1998,9020,118,56,25,37,118,387,0.304909560723514,"BCCH","Chequamegon"
735,2006,9020,102,50,11,41,102,388,0.262886597938144,"BCCH","Chequamegon"
735,1997,9090,22,12,8,2,22,487,0.0451745379876797,"BCCH","Superior"
735,1996,9030,33,23,2,8,33,391,0.0843989769820972,"BCCH","Chippewa"
735,2005,9090,70,27,10,33,70,485,0.144329896907216,"BCCH","Superior"
735,2009,9030,85,36,16,33,85,390,0.217948717948718,"BCCH","Chippewa"
735,2003,9090,168,106,18,44,168,491,0.342158859470468,"BCCH","Superior"
735,2011,9090,127,55,30,42,127,538,0.236059479553903,"BCCH","Superior"
735,1995,9020,120,45,32,43,120,385,0.311688311688312,"BCCH","Chequamegon"
735,1999,9020,105,56,17,32,105,385,0.272727272727273,"BCCH","Chequamegon"
735,2001,9020,130,62,23,45,130,389,0.334190231362468,"BCCH","Chequamegon"
735,2001,9030,107,50,20,37,107,390,0.274358974358974,"BCCH","Chippewa"
735,1995,9090,44,13,9,22,44,488,0.0901639344262295,"BCCH","Superior"
735,2004,9030,127,64,26,37,127,395,0.321518987341772,"BCCH","Chippewa"
735,1999,9090,64,26,17,21,64,487,0.131416837782341,"BCCH","Superior"
735,2000,9030,133,60,32,41,133,393,0.338422391857506,"BCCH","Chippewa"
735,2000,9090,139,76,17,46,139,484,0.287190082644628,"BCCH","Superior"
735,2008,9030,59,28,4,27,59,361,0.163434903047091,"BCCH","Chippewa"
735,1998,9090,35,24,6,5,35,486,0.0720164609053498,"BCCH","Superior"
735,2009,9020,84,38,8,38,84,381,0.220472440944882,"BCCH","Chequamegon"
735,2009,9090,129,65,24,40,129,553,0.233273056057866,"BCCH","Superior"
735,2007,9020,119,62,16,41,119,378,0.314814814814815,"BCCH","Chequamegon"
735,2010,9030,84,48,15,21,84,350,0.24,"BCCH","Chippewa"
735,2002,9030,113,53,26,34,113,393,0.287531806615776,"BCCH","Chippewa"
735,2007,9030,159,74,30,55,159,389,0.408740359897172,"BCCH","Chippewa"
735,2010,9090,82,32,14,36,82,535,0.153271028037383,"BCCH","Superior"
735,2004,9090,118,61,24,33,118,470,0.251063829787234,"BCCH","Superior"
735,2004,9020,171,78,22,71,171,381,0.448818897637795,"BCCH","Chequamegon"
735,2000,9020,108,56,20,32,108,375,0.288,"BCCH","Chequamegon"
735,2012,9030,109,51,26,32,109,362,0.301104972375691,"BCCH","Chippewa"
735,1996,9090,30,19,5,6,30,482,0.0622406639004149,"BCCH","Superior"
735,2005,9030,82,48,9,25,82,389,0.210796915167095,"BCCH","Chippewa"
735,1998,9030,98,58,9,31,98,383,0.255874673629243,"BCCH","Chippewa"
735,2008,9020,68,37,14,17,68,380,0.178947368421053,"BCCH","Chequamegon"
735,1995,9030,54,24,12,18,54,390,0.138461538461538,"BCCH","Chippewa"
735,2003,9030,162,106,26,30,162,393,0.412213740458015,"BCCH","Chippewa"
735,2013,9030,49,31,4,14,49,390,0.125641025641026,"BCCH","Chippewa"
735,2011,9030,86,45,11,30,86,383,0.224543080939948,"BCCH","Chippewa"
735,1997,9020,70,37,9,24,70,390,0.179487179487179,"BCCH","Chequamegon"
735,2010,9020,86,41,11,34,86,361,0.238227146814404,"BCCH","Chequamegon"
735,2006,9090,104,52,15,37,104,475,0.218947368421053,"BCCH","Superior"
735,2001,9090,119,58,27,34,119,491,0.242362525458248,"BCCH","Superior"
735,2005,9020,91,40,19,32,91,383,0.237597911227154,"BCCH","Chequamegon"
735,1997,9030,64,35,8,21,64,393,0.162849872773537,"BCCH","Chippewa"
735,2008,9090,74,25,15,34,74,557,0.132854578096948,"BCCH","Superior"
735,2002,9020,134,67,23,44,134,390,0.343589743589744,"BCCH","Chequamegon"
748,1997,9030,11,4,2,5,11,393,0.0279898218829517,"GCKI","Chippewa"
748,2005,9090,136,78,22,36,136,485,0.280412371134021,"GCKI","Superior"
748,1995,9090,50,30,9,11,50,488,0.102459016393443,"GCKI","Superior"
748,1999,9020,16,9,4,3,16,385,0.0415584415584416,"GCKI","Chequamegon"
748,2004,9020,11,3,2,6,11,381,0.0288713910761155,"GCKI","Chequamegon"
748,2009,9090,119,63,21,35,119,553,0.215189873417722,"GCKI","Superior"
748,2010,9090,99,56,19,24,99,535,0.185046728971963,"GCKI","Superior"
748,2007,9030,38,17,7,14,38,389,0.0976863753213368,"GCKI","Chippewa"
748,2007,9090,79,28,19,32,79,487,0.162217659137577,"GCKI","Superior"
748,1996,9020,13,6,6,1,13,391,0.0332480818414322,"GCKI","Chequamegon"
748,2013,9090,151,80,21,50,151,563,0.268206039076377,"GCKI","Superior"
748,2002,9020,15,9,2,4,15,390,0.0384615384615385,"GCKI","Chequamegon"
748,2000,9090,75,35,22,18,75,484,0.15495867768595,"GCKI","Superior"
748,2009,9030,38,25,4,9,38,390,0.0974358974358974,"GCKI","Chippewa"
748,2000,9020,15,5,2,8,15,375,0.04,"GCKI","Chequamegon"
748,2008,9030,14,5,2,7,14,361,0.038781163434903,"GCKI","Chippewa"
748,2005,9030,37,23,9,5,37,389,0.0951156812339332,"GCKI","Chippewa"
748,2008,9090,93,56,11,26,93,557,0.166965888689408,"GCKI","Superior"
748,2003,9020,13,4,3,6,13,387,0.0335917312661499,"GCKI","Chequamegon"
748,2001,9090,13,6,2,5,13,491,0.0264765784114053,"GCKI","Superior"
748,2004,9030,34,24,2,8,34,395,0.0860759493670886,"GCKI","Chippewa"
748,2012,9030,17,10,1,6,17,362,0.0469613259668508,"GCKI","Chippewa"
748,1995,9030,28,14,4,10,28,390,0.0717948717948718,"GCKI","Chippewa"
748,1995,9020,10,5,3,2,10,385,0.025974025974026,"GCKI","Chequamegon"
748,2003,9090,32,16,2,14,32,491,0.065173116089613,"GCKI","Superior"
748,2006,9020,15,7,2,6,15,388,0.038659793814433,"GCKI","Chequamegon"
748,2002,9030,63,42,13,8,63,393,0.16030534351145,"GCKI","Chippewa"
748,2001,9030,4,2,1,1,4,390,0.0102564102564103,"GCKI","Chippewa"
748,2011,9030,10,7,1,2,10,383,0.0261096605744125,"GCKI","Chippewa"
748,2009,9020,17,6,1,10,17,381,0.0446194225721785,"GCKI","Chequamegon"
748,2000,9030,20,10,4,6,20,393,0.0508905852417303,"GCKI","Chippewa"
748,2010,9020,9,7,0,2,9,361,0.0249307479224377,"GCKI","Chequamegon"
748,1996,9090,37,20,5,12,37,482,0.0767634854771784,"GCKI","Superior"
748,2001,9020,0,0,0,0,1,389,0,"GCKI","Chequamegon"
748,2002,9090,81,50,10,21,81,489,0.165644171779141,"GCKI","Superior"
748,1996,9030,11,5,0,6,11,391,0.0281329923273657,"GCKI","Chippewa"
748,1999,9090,59,42,11,6,59,487,0.121149897330595,"GCKI","Superior"
748,1998,9090,39,19,7,13,39,486,0.0802469135802469,"GCKI","Superior"
748,1998,9030,39,26,0,13,39,383,0.101827676240209,"GCKI","Chippewa"
748,2011,9090,49,25,11,13,49,538,0.0910780669144981,"GCKI","Superior"
748,2004,9090,89,56,8,25,89,470,0.18936170212766,"GCKI","Superior"
748,2006,9090,96,59,12,25,96,475,0.202105263157895,"GCKI","Superior"
748,1998,9020,21,10,7,4,21,387,0.0542635658914729,"GCKI","Chequamegon"
748,1997,9020,9,7,1,1,9,390,0.0230769230769231,"GCKI","Chequamegon"
748,2007,9020,3,2,0,1,3,378,0.00793650793650794,"GCKI","Chequamegon"
748,2005,9020,24,13,2,9,24,383,0.0626631853785901,"GCKI","Chequamegon"
748,1997,9090,12,3,7,2,12,487,0.0246406570841889,"GCKI","Superior"
748,1999,9030,13,9,3,1,13,396,0.0328282828282828,"GCKI","Chippewa"
748,2013,9030,26,11,8,7,26,390,0.0666666666666667,"GCKI","Chippewa"
748,2010,9030,18,10,1,7,18,350,0.0514285714285714,"GCKI","Chippewa"
748,2006,9030,51,33,5,13,51,391,0.130434782608696,"GCKI","Chippewa"
748,2012,9090,141,85,31,25,141,556,0.253597122302158,"GCKI","Superior"
748,2003,9030,12,8,2,2,12,393,0.0305343511450382,"GCKI","Chippewa"
748,2008,9020,15,5,4,6,15,380,0.0394736842105263,"GCKI","Chequamegon"
749,1999,9020,4,4,0,0,4,385,0.0103896103896104,"RCKI","Chequamegon"
749,1997,9030,2,1,1,0,2,393,0.00508905852417303,"RCKI","Chippewa"
749,2009,9090,63,21,13,29,63,553,0.113924050632911,"RCKI","Superior"
749,2004,9020,2,0,2,0,2,381,0.005249343832021,"RCKI","Chequamegon"
749,2010,9090,90,49,15,26,90,535,0.168224299065421,"RCKI","Superior"
749,1995,9090,4,2,1,1,4,488,0.00819672131147541,"RCKI","Superior"
749,2001,9020,1,0,0,1,1,389,0.0025706940874036,"RCKI","Chequamegon"
